latitude,longitude,nrides
42.3380808081,-70.996969697,-17.1225018751
42.3380808081,-70.9948484848,-17.7322074623
42.3380808081,-70.9927272727,-18.2212298974
42.3380808081,-70.9906060606,-18.6082529024
42.3380808081,-70.9884848485,-18.9106836638
42.3380808081,-70.9863636364,-19.1441406343
42.3380808081,-70.9842424242,-19.3222270098
42.3380808081,-70.9821212121,-19.4565037355
42.3380808081,-70.98,-19.5565918129
42.3394949495,-71.19,-17.5309550085
42.3394949495,-71.1878787879,-17.0537180252
42.3394949495,-71.1857575758,-16.4680931617
42.3394949495,-71.1836363636,-15.7547019163
42.3394949495,-71.1815151515,-14.8923255549
42.3394949495,-71.1793939394,-13.8589646335
42.3394949495,-71.1772727273,-12.6332841958
42.3394949495,-71.1751515152,-11.1971030498
42.3394949495,-71.173030303,-9.53977333652
42.3394949495,-71.1709090909,-7.66392506247
42.3394949495,-71.1687878788,-5.58943513849
42.3394949495,-71.1666666667,-3.35187186574
42.3394949495,-71.1645454545,-0.982101916339
42.3394949495,-71.1624242424,1.36294343645
42.3394949495,-71.1603030303,3.51269996287
42.3394949495,-71.1581818182,5.33810678641
42.3394949495,-71.1560606061,6.72255417999
42.3394949495,-71.1539393939,7.57915749844
42.3394949495,-71.1518181818,7.86639003823
42.3394949495,-71.1496969697,7.59625622845
42.3394949495,-71.1475757576,6.8316353483
42.3394949495,-71.1454545455,5.67639013279
42.3394949495,-71.1433333333,4.26727019917
42.3394949495,-71.1412121212,2.77307463418
42.3394949495,-71.1390909091,1.39820611051
42.3394949495,-71.136969697,0.384273043665
42.3394949495,-71.1348484848,0.0054403881004
42.3394949495,-71.1327272727,0.555885276039
42.3394949495,-71.1306060606,2.32966047658
42.3394949495,-71.1284848485,4.66641815174
42.3394949495,-71.1263636364,2.56588906274
42.3394949495,-71.1242424242,1.44210138368
42.3394949495,-71.1221212121,1.6715714833
42.3394949495,-71.12,3.59221534028
42.3394949495,-71.1178787879,7.48010089216
42.3394949495,-71.1157575758,7.41409786994
42.3394949495,-71.1136363636,3.38655523945
42.3394949495,-71.1115151515,0.894594545626
42.3394949495,-71.1093939394,0.373758747628
42.3394949495,-71.1072727273,0.529580577856
42.3394949495,-71.1051515152,0.904325199887
42.3394949495,-71.103030303,1.61676768946
42.3394949495,-71.1009090909,0.160358674207
42.3394949495,-71.0987878788,1.49837663629
42.3394949495,-71.0966666667,5.93702931934
42.3394949495,-71.0945454545,9.94791992019
42.3394949495,-71.0924242424,5.31567438338
42.3394949495,-71.0903030303,3.6162173345
42.3394949495,-71.0881818182,5.18095850082
42.3394949495,-71.0860606061,8.84376500451
42.3394949495,-71.0839393939,3.38214659508
42.3394949495,-71.0818181818,1.23951356094
42.3394949495,-71.0796969697,2.600323218
42.3394949495,-71.0775757576,2.61595391043
42.3394949495,-71.0754545455,1.17102528957
42.3394949495,-71.0733333333,0.808450535417
42.3394949495,-71.0712121212,3.8195500652
42.3394949495,-71.0690909091,2.73077054331
42.3394949495,-71.066969697,3.95399519494
42.3394949495,-71.0648484848,8.01181196518
42.3394949495,-71.0627272727,14.3116025367
42.3394949495,-71.0606060606,14.6620356922
42.3394949495,-71.0584848485,10.9053986209
42.3394949495,-71.0563636364,9.75010176693
42.3394949495,-71.0542424242,10.7186208595
42.3394949495,-71.0521212121,13.2348781927
42.3394949495,-71.05,8.55838628141
42.3394949495,-71.0478787879,5.41272770104
42.3394949495,-71.0457575758,4.1665459345
42.3394949495,-71.0436363636,4.31449913655
42.3394949495,-71.0415151515,3.9412635235
42.3394949495,-71.0393939394,2.62715786017
42.3394949495,-71.0372727273,2.32911037268
42.3394949495,-71.0351515152,2.59869520516
42.3394949495,-71.033030303,3.04573971351
42.3394949495,-71.0309090909,3.36834844664
42.3394949495,-71.0287878788,3.366093159
42.3394949495,-71.0266666667,2.9369498189
42.3394949495,-71.0245454545,2.06217729891
42.3394949495,-71.0224242424,0.784817067615
42.3394949495,-71.0203030303,-0.813014052791
42.3394949495,-71.0181818182,-2.63045853991
42.3394949495,-71.0160606061,-4.56403717901
42.3394949495,-71.0139393939,-6.51904544671
42.3394949495,-71.0118181818,-8.41652826237
42.3394949495,-71.0096969697,-10.1965275921
42.3394949495,-71.0075757576,-11.8184456752
42.3394949495,-71.0054545455,-13.2593872251
42.3394949495,-71.0033333333,-14.5112873121
42.3394949495,-71.0012121212,-15.5775151206
42.3394949495,-70.9990909091,-16.4694840907
42.3394949495,-70.996969697,-17.2036220805
42.3394949495,-70.9948484848,-17.7988897246
42.3394949495,-70.9927272727,-18.2749024564
42.3394949495,-70.9906060606,-18.6506209658
42.3394949495,-70.9884848485,-18.9435243861
42.3394949495,-70.9863636364,-19.1691617626
42.3394949495,-70.9842424242,-19.3409797025
42.3394949495,-70.9821212121,-19.4703379012
42.3394949495,-70.98,-19.5666423413
42.3409090909,-71.19,-17.3091750979
42.3409090909,-71.1878787879,-16.7996846866
42.3409090909,-71.1857575758,-16.1765263598
42.3409090909,-71.1836363636,-15.4193864102
42.3409090909,-71.1815151515,-14.5048657267
42.3409090909,-71.1793939394,-13.4080202384
42.3409090909,-71.1772727273,-12.1047774732
42.3409090909,-71.1751515152,-10.5757130296
42.3409090909,-71.173030303,-8.81172813663
42.3409090909,-71.1709090909,-6.82075251939
42.3409090909,-71.1687878788,-4.63208508036
42.3409090909,-71.1666666667,-2.29454133582
42.3409090909,-71.1645454545,0.131619669453
42.3409090909,-71.1624242424,2.58476117519
42.3409090909,-71.1603030303,4.87703467835
42.3409090909,-71.1581818182,6.74590818543
42.3409090909,-71.1560606061,8.11129850274
42.3409090909,-71.1539393939,8.89236791272
42.3409090909,-71.1518181818,9.06239414616
42.3409090909,-71.1496969697,8.65145660842
42.3409090909,-71.1475757576,7.73893555939
42.3409090909,-71.1454545455,6.44205755106
42.3409090909,-71.1433333333,4.90854993078
42.3409090909,-71.1412121212,3.3165145161
42.3409090909,-71.1390909091,1.8781804846
42.3409090909,-71.136969697,0.842128170428
42.3409090909,-71.1348484848,0.48967590762
42.3409090909,-71.1327272727,1.12264716395
42.3409090909,-71.1306060606,3.04214686097
42.3409090909,-71.1284848485,3.92120676481
42.3409090909,-71.1263636364,1.58248305873
42.3409090909,-71.1242424242,0.289050368817
42.3409090909,-71.1221212121,0.43367518535
42.3409090909,-71.12,2.36416412501
42.3409090909,-71.1178787879,6.35909820765
42.3409090909,-71.1157575758,7.61712795986
42.3409090909,-71.1136363636,3.40441707431
42.3409090909,-71.1115151515,0.803406831578
42.3409090909,-71.1093939394,0.254985931838
42.3409090909,-71.1072727273,2.15013635177
42.3409090909,-71.1051515152,3.29017472942
42.3409090909,-71.103030303,1.9527581811
42.3409090909,-71.1009090909,0.465122074662
42.3409090909,-71.0987878788,1.85395368874
42.3409090909,-71.0966666667,6.42811029728
42.3409090909,-71.0945454545,7.33491913633
42.3409090909,-71.0924242424,2.42378027059
42.3409090909,-71.0903030303,0.574759266272
42.3409090909,-71.0881818182,2.13499633416
42.3409090909,-71.0860606061,6.26066502967
42.3409090909,-71.0839393939,2.26240352647
42.3409090909,-71.0818181818,0.0336347687518
42.3409090909,-71.0796969697,1.4421722538
42.3409090909,-71.0775757576,0.348978506269
42.3409090909,-71.0754545455,0.914990237236
42.3409090909,-71.0733333333,4.04984953326
42.3409090909,-71.0712121212,2.30729004403
42.3409090909,-71.0690909091,0.270057994778
42.3409090909,-71.066969697,1.64346680679
42.3409090909,-71.0648484848,6.00410403653
42.3409090909,-71.0627272727,12.7317024491
42.3409090909,-71.0606060606,9.36131801986
42.3409090909,-71.0584848485,5.74650405826
42.3409090909,-71.0563636364,4.92212314796
42.3409090909,-71.0542424242,6.37171538332
42.3409090909,-71.0521212121,9.47094734096
42.3409090909,-71.05,13.3950402497
42.3409090909,-71.0478787879,9.72737708616
42.3409090909,-71.0457575758,7.97911574174
42.3409090909,-71.0436363636,7.64174671181
42.3409090909,-71.0415151515,6.7719185273
42.3409090909,-71.0393939394,5.01852797174
42.3409090909,-71.0372727273,4.3097661143
42.3409090909,-71.0351515152,4.20111123949
42.3409090909,-71.033030303,4.30668948445
42.3409090909,-71.0309090909,4.32771220804
42.3409090909,-71.0287878788,4.06484539113
42.3409090909,-71.0266666667,3.41515918557
42.3409090909,-71.0245454545,2.35757838454
42.3409090909,-71.0224242424,0.932102461409
42.3409090909,-71.0203030303,-0.782369362615
42.3409090909,-71.0181818182,-2.68815653798
42.3409090909,-71.0160606061,-4.68494274299
42.3409090909,-71.0139393939,-6.68128113291
42.3409090909,-71.0118181818,-8.60162780056
42.3409090909,-71.0096969697,-10.3895438892
42.3409090909,-71.0075757576,-12.0079243997
42.3409090909,-71.0054545455,-13.4371669545
42.3409090909,-71.0033333333,-14.6721390095
42.3409090909,-71.0012121212,-15.7186685861
42.3409090909,-70.9990909091,-16.5901024225
42.3409090909,-70.996969697,-17.3042813605
42.3409090909,-70.9948484848,-17.8811074326
42.3409090909,-70.9927272727,-18.3407411761
42.3409090909,-70.9906060606,-18.7023782457
42.3409090909,-70.9884848485,-18.9835074456
42.3409090909,-70.9863636364,-19.1995377196
42.3409090909,-70.9842424242,-19.3636878018
42.3409090909,-70.9821212121,-19.4870490299
42.3409090909,-70.98,-19.5787519773
42.3423232323,-71.19,-16.9998829794
42.3423232323,-71.1878787879,-16.4596099501
42.3423232323,-71.1857575758,-15.8021826745
42.3423232323,-71.1836363636,-15.0063154053
42.3423232323,-71.1815151515,-14.0464221894
42.3423232323,-71.1793939394,-12.8948376548
42.3423232323,-71.1772727273,-11.5253718992
42.3423232323,-71.1751515152,-9.9183937374
42.3423232323,-71.173030303,-8.06757273959
42.3423232323,-71.1709090909,-5.98711490636
42.3423232323,-71.1687878788,-3.71617425067
42.3423232323,-71.1666666667,-1.31680837652
42.3423232323,-71.1645454545,1.1348433682
42.3423232323,-71.1624242424,3.56072053087
42.3423232323,-71.1603030303,5.89314607749
42.3423232323,-71.1581818182,8.08677635183
42.3423232323,-71.1560606061,9.6235590026
42.3423232323,-71.1539393939,10.3796439969
42.3423232323,-71.1518181818,10.4904866023
42.3423232323,-71.1496969697,10.0031694918
42.3423232323,-71.1475757576,9.0131010854
42.3423232323,-71.1454545455,7.65071038819
42.3423232323,-71.1433333333,6.07427562561
42.3423232323,-71.1412121212,4.47034734694
42.3423232323,-71.1390909091,3.05776395625
42.3423232323,-71.136969697,2.09020706796
42.3423232323,-71.1348484848,1.85307857857
42.3423232323,-71.1327272727,2.65134030017
42.3423232323,-71.1306060606,4.78748739765
42.3423232323,-71.1284848485,4.13461445559
42.3423232323,-71.1263636364,1.67453259809
42.3423232323,-71.1242424242,0.319152196294
42.3423232323,-71.1221212121,0.47066425296
42.3423232323,-71.12,2.48125027172
42.3423232323,-71.1178787879,6.62848313976
42.3423232323,-71.1157575758,9.40062596326
42.3423232323,-71.1136363636,5.1534356287
42.3423232323,-71.1115151515,2.57545726648
42.3423232323,-71.1093939394,2.10756505068
42.3423232323,-71.1072727273,4.13827639742
42.3423232323,-71.1051515152,3.95378104254
42.3423232323,-71.103030303,1.65644678713
42.3423232323,-71.1009090909,2.08112586581
42.3423232323,-71.0987878788,3.98631149554
42.3423232323,-71.0966666667,4.36681890003
42.3423232323,-71.0945454545,7.14830271971
42.3423232323,-71.0924242424,2.09773270805
42.3423232323,-71.0903030303,0.190729980749
42.3423232323,-71.0881818182,1.783185465
42.3423232323,-71.0860606061,1.76500613499
42.3423232323,-71.0839393939,3.38999170029
42.3423232323,-71.0818181818,1.78576206921
42.3423232323,-71.0796969697,3.23440070747
42.3423232323,-71.0775757576,0.970962705015
42.3423232323,-71.0754545455,1.54896663413
42.3423232323,-71.0733333333,5.75961701476
42.3423232323,-71.0712121212,2.57344572733
42.3423232323,-71.0690909091,0.468306760532
42.3423232323,-71.066969697,1.87977787294
42.3423232323,-71.0648484848,6.37762075763
42.3423232323,-71.0627272727,12.6324032856
42.3423232323,-71.0606060606,5.76855539332
42.3423232323,-71.0584848485,2.22360843653
42.3423232323,-71.0563636364,1.62388271116
42.3423232323,-71.0542424242,3.42125974467
42.3423232323,-71.0521212121,6.95078466151
42.3423232323,-71.05,11.4968294887
42.3423232323,-71.0478787879,11.7163089852
42.3423232323,-71.0457575758,8.52754157282
42.3423232323,-71.0436363636,7.08750913305
42.3423232323,-71.0415151515,6.86973426348
42.3423232323,-71.0393939394,7.3521451989
42.3423232323,-71.0372727273,6.91508173011
42.3423232323,-71.0351515152,6.29997446936
42.3423232323,-71.033030303,5.94565299637
42.3423232323,-71.0309090909,5.56025730902
42.3423232323,-71.0287878788,4.9477617762
42.3423232323,-71.0266666667,4.00505772104
42.3423232323,-71.0245454545,2.70822973962
42.3423232323,-71.0224242424,1.09283006933
42.3423232323,-71.0203030303,-0.767420055025
42.3423232323,-71.0181818182,-2.78023164665
42.3423232323,-71.0160606061,-4.85068361878
42.3423232323,-71.0139393939,-6.89266653276
42.3423232323,-71.0118181818,-8.83586587399
42.3423232323,-71.0096969697,-10.6288641663
42.3423232323,-71.0075757576,-12.2392251743
42.3423232323,-71.0054545455,-13.6515110294
42.3423232323,-71.0033333333,-14.8641299741
42.3423232323,-71.0012121212,-15.8857637504
42.3423232323,-70.9990909091,-16.7319237487
42.3423232323,-70.996969697,-17.4219767108
42.3423232323,-70.9948484848,-17.9767981541
42.3423232323,-70.9927272727,-18.4170744393
42.3423232323,-70.9906060606,-18.7621873937
42.3423232323,-70.9884848485,-19.0295725543
42.3423232323,-70.9863636364,-19.2344318516
42.3423232323,-70.9842424242,-19.3896914687
42.3423232323,-70.9821212121,-19.5061152593
42.3423232323,-70.98,-19.5925061593
42.3437373737,-71.19,-16.6178883281
42.3437373737,-71.1878787879,-16.0493362104
42.3437373737,-71.1857575758,-15.3623529427
42.3437373737,-71.1836363636,-14.5347069139
42.3437373737,-71.1815151515,-13.5386277667
42.3437373737,-71.1793939394,-12.343887974
42.3437373737,-71.1772727273,-10.9226501399
42.3437373737,-71.1751515152,-9.25589525256
42.3437373737,-71.173030303,-7.34108578326
42.3437373737,-71.1709090909,-5.19964879499
42.3437373737,-71.1687878788,-2.88119580944
42.3437373737,-71.1666666667,-0.461167449507
42.3437373737,-71.1645454545,1.96882840337
42.3437373737,-71.1624242424,4.31553143686
42.3437373737,-71.1603030303,6.50030175882
42.3437373737,-71.1581818182,8.47505988639
42.3437373737,-71.1560606061,10.2355203928
42.3437373737,-71.1539393939,11.8283622515
42.3437373737,-71.1518181818,12.1605748645
42.3437373737,-71.1496969697,11.6769536365
42.3437373737,-71.1475757576,10.694953984
42.3437373737,-71.1454545455,9.3573567776
42.3437373737,-71.1433333333,7.83191457137
42.3437373737,-71.1412121212,6.31221435828
42.3437373737,-71.1390909091,5.02220142964
42.3437373737,-71.136969697,4.21882708639
42.3437373737,-71.1348484848,4.18864620905
42.3437373737,-71.1327272727,4.39023750954
42.3437373737,-71.1306060606,2.83037993822
42.3437373737,-71.1284848485,2.30743531497
42.3437373737,-71.1263636364,3.00480277429
42.3437373737,-71.1242424242,1.70267158673
42.3437373737,-71.1221212121,1.95625847601
42.3437373737,-71.12,4.11623188309
42.3437373737,-71.1178787879,8.45587877807
42.3437373737,-71.1157575758,12.8739618414
42.3437373737,-71.1136363636,8.74576109897
42.3437373737,-71.1115151515,6.32299170091
42.3437373737,-71.1093939394,6.04151451862
42.3437373737,-71.1072727273,7.43927795138
42.3437373737,-71.1051515152,2.66582632274
42.3437373737,-71.103030303,0.230448977913
42.3437373737,-71.1009090909,0.60104744075
42.3437373737,-71.0987878788,0.962602519808
42.3437373737,-71.0966666667,1.23461522
42.3437373737,-71.0945454545,4.88500498456
42.3437373737,-71.0924242424,4.54738637379
42.3437373737,-71.0903030303,2.68256346441
42.3437373737,-71.0881818182,2.10103878504
42.3437373737,-71.0860606061,0.0206180494056
42.3437373737,-71.0839393939,1.66392251621
42.3437373737,-71.0818181818,4.0547904443
42.3437373737,-71.0796969697,7.33961341767
42.3437373737,-71.0775757576,4.71402144889
42.3437373737,-71.0754545455,5.27789174014
42.3437373737,-71.0733333333,7.83156061654
42.3437373737,-71.0712121212,3.09620241072
42.3437373737,-71.0690909091,2.10711550902
42.3437373737,-71.066969697,4.62589508646
42.3437373737,-71.0648484848,9.371545942
42.3437373737,-71.0627272727,11.2614667825
42.3437373737,-71.0606060606,4.25540465386
42.3437373737,-71.0584848485,0.690858917749
42.3437373737,-71.0563636364,0.18293832463
42.3437373737,-71.0542424242,2.1613504297
42.3437373737,-71.0521212121,5.93117646094
42.3437373737,-71.05,10.7444535657
42.3437373737,-71.0478787879,7.74752265403
42.3437373737,-71.0457575758,4.90817923632
42.3437373737,-71.0436363636,3.90547431996
42.3437373737,-71.0415151515,4.17398215104
42.3437373737,-71.0393939394,5.1559696254
42.3437373737,-71.0372727273,5.91994541284
42.3437373737,-71.0351515152,6.36698178514
42.3437373737,-71.033030303,6.66029418014
42.3437373737,-71.0309090909,6.57133914854
42.3437373737,-71.0287878788,5.98297456868
42.3437373737,-71.0266666667,4.69805841536
42.3437373737,-71.0245454545,3.10981352753
42.3437373737,-71.0224242424,1.26591385847
42.3437373737,-71.0203030303,-0.766838561391
42.3437373737,-71.0181818182,-2.9035884064
42.3437373737,-71.0160606061,-5.05692318641
42.3437373737,-71.0139393939,-7.14807005923
42.3437373737,-71.0118181818,-9.11369944155
42.3437373737,-71.0096969697,-10.9088574291
42.3437373737,-71.0075757576,-12.5068887803
42.3437373737,-71.0054545455,-13.8973248521
42.3437373737,-71.0033333333,-15.0826573568
42.3437373737,-71.0012121212,-16.0747569682
42.3437373737,-70.9990909091,-16.8914811369
42.3437373737,-70.996969697,-17.5537970783
42.3437373737,-70.9948484848,-18.0835593576
42.3437373737,-70.9927272727,-18.501945205
42.3437373737,-70.9906060606,-18.8284673495
42.3437373737,-70.9884848485,-19.0804458954
42.3437373737,-70.9863636364,-19.272814865
42.3437373737,-70.9842424242,-19.4181525331
42.3437373737,-70.9821212121,-19.5268469734
42.3437373737,-70.98,-19.6073320253
42.3451515152,-71.19,-16.1805962759
42.3451515152,-71.1878787879,-15.5868730759
42.3451515152,-71.1857575758,-14.875915811
42.3451515152,-71.1836363636,-14.0246238103
42.3451515152,-71.1815151515,-13.003070618
42.3451515152,-71.1793939394,-11.7785899861
